Movie Title,Weather,Time,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
Movie 2690,801,19.67,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2691,731,17.61,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2692,501,9.28,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2693,310,11.77,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2694,211,1.76,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2695,731,13.09,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2696,804,20.69,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2697,711,9.47,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2698,211,2.56,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2699,612,0.16,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2700,602,8.24,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2701,211,17.31,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 2702,622,21.75,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2703,611,6.41,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2704,731,3.3,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 2705,804,14.47,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2706,504,17.63,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2707,602,17.63,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2708,622,20.06,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2709,741,22.29,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2710,800,7.4,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2711,751,14.47,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2712,311,22.53,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2713,801,12.1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2714,212,7.26,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 2715,731,8.99,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2716,503,8.95,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2717,613,16.02,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2718,312,13.37,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2719,804,15.15,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2720,300,5.12,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2721,311,11.03,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2722,741,21.33,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2723,761,18.25,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 2724,201,21.68,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2725,302,19.27,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2726,741,14.45,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2727,200,10.01,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 2728,762,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2729,804,14.27,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2730,711,19.41,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 2731,613,16.8,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2732,622,6.62,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2733,201,5.57,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 2734,731,9.86,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2735,511,2.86,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 2736,202,1.97,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2737,230,1.5,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2738,202,0.92,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2739,231,13.17,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 2740,522,23.27,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 2741,210,11.57,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0
Movie 2742,200,9.87,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 2743,221,0.26,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2744,804,8.08,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2745,601,17.04,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2746,616,22.2,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2747,801,7.98,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2748,212,7.87,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 2749,800,7.7,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2750,301,14.35,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2751,622,5.59,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2752,310,23.54,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2753,503,14.68,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2754,800,9.41,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2755,501,15.58,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2756,701,17.9,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2757,212,7.65,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 2758,511,7.37,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2759,601,3.9,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2760,312,8.82,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2761,521,13.25,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2762,202,23.77,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2763,201,10.81,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Movie 2764,313,21.96,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2765,300,4.69,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2766,616,3.35,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2767,210,4.09,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2768,531,19.66,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2769,800,12.82,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2770,801,9.79,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2771,211,2.95,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2772,751,3.22,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 2773,612,9.2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2774,801,12.66,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2775,801,4.56,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2776,613,7.03,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2777,200,5.33,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0
Movie 2778,501,13.18,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2779,200,20.3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2780,803,15.41,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2781,781,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2782,211,3.13,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2783,302,16.14,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2784,620,16.63,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2785,601,9.36,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2786,616,23.34,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2787,803,13.61,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2788,612,21.74,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2789,711,9.03,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2790,302,20.15,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2791,312,4.64,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2792,321,2.3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2793,711,9.76,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2794,312,8.64,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2795,621,4.57,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2796,731,20.01,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 2797,804,20.4,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2798,803,13.55,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2799,804,21.73,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2800,310,5.6,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2801,611,14.65,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2802,312,5.41,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2803,613,6.87,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2804,771,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2805,615,23.84,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2806,711,9.85,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2807,212,13.96,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Movie 2808,314,6.15,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 2809,312,4.32,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2810,521,16.79,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2811,731,17.27,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2812,621,13.02,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2813,804,7.08,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2814,802,6.45,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2815,611,18.67,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2816,522,12.09,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2817,404,9.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2818,600,1.62,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2819,503,23.41,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 2820,721,10.81,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2821,312,22.2,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2822,600,10.97,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2823,804,3.17,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2824,741,8.73,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0
Movie 2825,731,5.11,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 2826,801,8.16,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2827,314,13.36,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 2828,312,20.37,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2829,620,17.55,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2830,721,22.28,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 2831,232,1.7,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2832,761,9.98,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2833,531,16.43,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
Movie 2834,731,18.72,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 2835,802,3.98,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2836,212,0.26,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2837,502,2.17,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 2838,531,6.05,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
Movie 2839,311,13.59,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2840,210,1.02,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2841,202,13.56,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 2842,212,7.32,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0
Movie 2843,531,14.62,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
Movie 2844,202,12.33,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
Movie 2845,230,0.1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2846,600,9.38,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2847,801,23.71,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2848,781,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2849,531,10.3,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
Movie 2850,321,11.71,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Movie 2851,611,11.04,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2852,731,17.73,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2853,502,7.0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2854,701,8.02,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2855,311,22.03,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2856,771,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2857,781,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2858,301,1.23,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2859,611,23.24,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2860,800,19.98,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2861,311,14.15,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2862,612,22.98,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2863,500,3.86,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2864,761,21.58,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 2865,741,3.95,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2866,232,0.95,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2867,802,13.95,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2868,314,18.36,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2869,521,8.11,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2870,803,8.39,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2871,302,5.46,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2872,201,21.43,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2873,502,22.65,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 2874,211,20.12,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2875,602,21.96,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2876,801,8.81,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2877,501,5.86,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2878,781,17.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2879,801,12.04,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2880,210,20.92,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0
Movie 2881,601,16.7,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2882,310,0.6,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2883,301,1.87,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2884,504,20.67,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2885,302,20.57,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2886,232,10.64,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
Movie 2887,711,19.57,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
Movie 2888,521,9.33,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2889,230,5.75,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2890,741,9.69,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0
Movie 2891,310,15.49,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2892,616,14.29,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2893,522,10.0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2894,613,19.02,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2895,622,8.55,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2896,802,15.95,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Movie 2897,221,15.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 2898,211,7.92,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
Movie 2899,404,17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2900,313,17.4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 2901,221,6.5,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Movie 2902,781,18.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2903,803,8.46,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2904,721,17.95,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2905,602,4.45,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2906,601,21.67,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2907,804,19.36,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2908,800,13.28,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2909,503,1.55,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 2910,751,11.79,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2911,314,12.62,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 2912,771,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2913,600,13.76,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2914,522,17.34,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2915,803,22.84,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2916,210,20.3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0
Movie 2917,611,17.23,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2918,800,1.95,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2919,601,5.39,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2920,613,14.03,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2921,502,9.52,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2922,300,3.96,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2923,751,3.51,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 2924,711,5.56,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 2925,622,22.4,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2926,620,21.86,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2927,502,17.93,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2928,612,6.14,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2929,615,13.59,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Movie 2930,801,2.09,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2931,800,0.54,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2932,310,11.76,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2933,613,6.15,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2934,804,5.81,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2935,600,1.78,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2936,521,15.69,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2937,804,21.42,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2938,503,5.12,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
Movie 2939,741,17.07,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Movie 2940,803,9.58,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2941,615,8.2,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2942,612,23.76,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2943,311,20.14,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2944,602,18.04,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2945,503,6.7,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2946,321,14.35,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
Movie 2947,601,11.41,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2948,200,21.74,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
Movie 2949,701,6.77,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2950,202,3.3,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0
Movie 2951,212,15.07,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Movie 2952,611,10.92,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2953,622,9.48,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2954,762,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2955,781,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2956,600,19.67,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0
Movie 2957,211,3.77,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2958,761,10.95,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
Movie 2959,221,16.06,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Movie 2960,600,11.34,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2961,211,15.62,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Movie 2962,314,5.39,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0
Movie 2963,721,3.4,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1
Movie 2964,504,15.46,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
Movie 2965,502,10.93,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Movie 2966,600,1.44,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0
Movie 2967,500,9.65,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2968,781,11.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 2969,210,15.85,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1
Movie 2970,801,9.12,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Movie 2971,611,11.65,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Movie 2972,711,21.34,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1
